001   ; Техническое подполье                                                ;       492,42 ;     116000,0 ;      16000,0 ;       1600,0 ;          0,0 ;              ;              ;          0,0 ; Окраска водоэмульсионными составами             ; Окраска водоэмульсионными составами ; Окраска водоэмульсионными составами    ; Окраска водоэмульсионными составами ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
344   ; Учебный класс физики, химии и биологии                              ;        92,33 ;      41130,0 ;          0,0 ;       3300,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" ULTIMA+           ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        125,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,41 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        395,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,19 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        395,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,30 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5800,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,55 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5800,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,55 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5800,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,14 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5800,0 ;       1300,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        16,41 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       7040,0 ;       2020,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        18,96 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       7315,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        21,89 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 4  ;         92,3 ;      41128,0 ; 344   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Потолки.АР                 ; Потолок ; П2 ;         12,9 ;      18508,0 ; 344   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Потолки.АР                 ; Потолок ; П2 ;         79,5 ;      36899,0 ; 344   ;            1
345   ; Лаборантская класса химии                                           ;        37,86 ;      24990,0 ;          0,0 ;       2800,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" Bioguard Acoustic ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5080,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,73 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5080,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        12,10 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       7000,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,60 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       7315,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        18,36 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 4  ;         37,9 ;      24990,0 ; 345   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П6 ;         37,9 ;      24988,0 ; 345   ;            1
346   ; Учебный класс                                                       ;        78,20 ;      38700,0 ;          0,0 ;       3300,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" ULTIMA+           ; -----                               ; Окраска водоэмульсионными составами    ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        100,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,33 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        200,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,66 ; СТЕНА  ; ГКЛВ - обшивка по каркасу С623 55 мм                             ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        240,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,79 ; СТЕНА  ; ГКЛВ - обшивка по каркасу С623 55 мм                             ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        305,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,01 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        355,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,17 ; СТЕНА  ; ГКЛВ - обшивка по каркасу С623 55 мм                             ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        355,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,17 ; СТЕНА  ; ГКЛВ - обшивка по каркасу С623 55 мм                             ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        460,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,52 ; СТЕНА  ; ГКЛВ - обшивка по каркасу С623 55 мм                             ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        755,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         2,49 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       1680,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,54 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       4100,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         6,70 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       4100,0 ;       1300,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        10,69 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       4205,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        13,88 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       5995,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,78 ; СТЕНА  ; Стена ж/б 200 + утеплитель 200 + н/фасад                         ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6200,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        20,46 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       7000,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        13,98 ; СТЕНА  ; Стена ж/б 200 + утеплитель 200 + н/фасад                         ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 4  ;         78,2 ;      38700,0 ; 346   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Потолки.АР                 ; Потолок ; П2 ;         12,8 ;      27790,0 ; 346   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Потолки.АР                 ; Потолок ; П2 ;         65,4 ;      35310,0 ; 346   ;            1
401   ; Балкон                                                              ;        22,13 ;      19680,0 ;          0,0 ;       3300,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; Окраска водоэмульсионными составами ;                                        ; -----                               ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        100,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,33 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        160,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,53 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        200,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         0,66 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3100,0 ;       1350,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,95 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3300,0 ;       2700,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,60 ; СТЕНА  ; ГКЛ - перегородка C112 125 мм                                    ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6340,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        20,92 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 8  ;         22,1 ;      19680,0 ; 401   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П1 ;         22,1 ;      19680,0 ; 401   ;            1
402   ; Лифтовый холл                                                       ;         8,43 ;      11840,0 ;          0,0 ;       2900,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; Окраска водоэмульсионными составами ; Окраска водоэмульсионными составами    ; Окраска водоэмульсионными составами ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        355,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,03 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;        395,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         1,11 ; СТЕНА  ; ГКЛ - обшивка по каркасу С623 55 мм                              ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2135,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,36 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2490,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,22 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2895,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,45 ; СТЕНА  ; Стена г/б 200 + штукатурка 2х сторон                             ; Перегородки газоблок.АР    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3390,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         9,34 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 7  ;          8,4 ;      11840,0 ; 402   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П1 ;          8,4 ;      11838,0 ; 408   ;            1
403   ; Лестница                                                            ;        20,77 ;      19600,0 ;          0,0 ;       2900,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" OPTIMA            ; Окраска водоэмульсионными составами ; Окраска водоэмульсионными составами    ; Окраска водоэмульсионными составами ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3100,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,19 ; СТЕНА  ; Стена ж/б 200 + утеплитель 200 + н/фасад                         ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       3100,0 ;       1350,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,35 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6700,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,43 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       6700,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;        19,43 ; СТЕНА  ; Стена ж/б 200 + утеплитель 200 + н/фасад                         ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 8  ;          4,8 ;       9298,0 ; 403   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П1 ;         20,8 ;      19600,0 ; 403   ;            1
404   ; С/у МГН                                                             ;         6,43 ;      10230,0 ;          0,0 ;       2700,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" Ceramaguard       ; Облицовка керам. плиткой            ; Облицовка керам. плиткой               ; Облицовка керам. плиткой            ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2200,0 ;       1010,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,82 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2240,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         6,05 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2600,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         3,08 ; СТЕНА  ; Стена г/б 300 + утеплитель 150 + штукатурка 2х сторон + н/фасад  ; Стены наружные газоблок.АР ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2875,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,76 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Передний план                                                    ; Полы.АР                    ; Пол     ; 3  ;          6,4 ;      10230,0 ; 404   ;            1
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ; 0            ; ОБЪЕКТ ; Подвесная система PRELUDE 24                                     ; Потолки.АР                 ; Потолок ; П5 ;          6,4 ;      10230,0 ; 404   ;            1
405   ; С/у Ж                                                               ;         6,07 ;       9970,0 ;          0,0 ;       2700,0 ;          0,0 ;              ;              ;          0,0 ; Подвесной потолок "Аrmstrong" Ceramaguard       ; Облицовка керам. плиткой            ; Облицовка керам. плиткой               ; Облицовка керам. плиткой            ;              ; ЗОНА   ; 0                                                                ; Зоны.АР                    ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2110,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         5,70 ; СТЕНА  ; Бетон - В25 (стены)                                              ; Стены.КЖ                   ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2110,0 ;        810,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         4,00 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2875,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,76 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
0     ; 0                                                                   ; 0            ; 0            ; 0            ; 0            ; 0            ;       2875,0 ;          0,0 ; 0            ; 0                                               ; 0                                   ; 0                                      ; 0                                   ;         7,76 ; СТЕНА  ; ГКЛВ - перегородка C112 125 мм                                   ; Перегородки ГКЛ.АР         ; 0       ; 0  ; 0            ; 0            ; 0     ; 0           
